age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,contact_cellular,contact_telephone,contact_unknown,duration_contact_cellular,duration_contact_telephone,duration_contact_unknown,above_median_duration,scaled_balance,housing_penalty,loan_penalty,default_penalty,job_score,FSI
26,technician,single,secondary,no,7.0,yes,no,22,jul,188,2,-1,0,unknown,no,True,False,False,188,0,0,1,0.35681387157951777,-1,0,0,1,0.3568138715795177
37,technician,single,tertiary,no,1661.0,no,no,19,aug,199,5,-1,0,unknown,no,True,False,False,199,0,0,1,0.8049309130316987,0,0,0,1,1.8049309130316988
36,services,married,secondary,no,338.0,no,no,14,may,90,1,-1,0,unknown,no,False,False,True,0,0,90,0,0.44649146572744514,0,0,0,0,0.44649146572744514
24,services,married,tertiary,no,0.0,yes,no,27,may,299,1,-1,0,unknown,no,False,False,True,0,0,299,1,0.3549173665673259,-1,0,0,0,-0.645082633432674
29,unemployed,married,secondary,no,596.0,no,no,30,jan,510,2,-1,0,unknown,no,True,False,False,510,0,0,1,0.5163912218910864,0,0,0,-2,-1.4836087781089136
54,blue-collar,married,secondary,no,2059.0,yes,no,25,aug,177,4,-1,0,unknown,no,True,False,False,177,0,0,1,0.9127607694391764,-1,0,0,-1,-1.0872392305608236
27,admin.,married,secondary,no,132.0,no,no,13,oct,123,2,-1,0,unknown,no,True,False,False,123,0,0,0,0.3906800325115145,0,0,0,0,0.3906800325115145
34,management,married,secondary,no,0.0,no,no,2,feb,270,1,-1,0,unknown,no,True,False,False,270,0,0,1,0.3549173665673259,0,0,0,2,2.3549173665673258
39,blue-collar,married,primary,no,385.0,yes,no,16,may,225,4,-1,0,unknown,no,False,False,True,0,0,225,1,0.4592251422378759,-1,0,0,-1,-1.540774857762124
38,management,married,tertiary,no,223.0,no,no,28,jan,63,1,-1,0,unknown,no,True,False,False,63,0,0,0,0.41533459767000813,0,0,0,2,2.4153345976700082
36,entrepreneur,married,tertiary,no,1169.0,yes,no,6,may,168,2,-1,0,unknown,no,False,False,True,0,0,168,0,0.6716337036033595,-1,0,0,2,1.6716337036033595
30,management,single,tertiary,no,940.0,no,no,8,aug,131,2,-1,0,unknown,no,True,False,False,131,0,0,0,0.6095908967759415,0,0,0,2,2.6095908967759414
25,technician,single,secondary,no,-80.0,yes,yes,3,jun,89,1,-1,0,unknown,no,False,False,True,0,0,89,0,0.333243023570848,-1,-1,0,1,-0.6667569764291521
34,technician,married,secondary,no,0.0,yes,no,29,aug,116,4,-1,0,unknown,no,True,False,False,116,0,0,0,0.3549173665673259,-1,0,0,1,0.354917366567326
52,unknown,married,unknown,no,1317.0,no,no,12,jun,58,1,-1,0,unknown,no,False,False,True,0,0,58,0,0.7117312381468437,0,0,0,0,0.7117312381468437
39,admin.,married,secondary,no,179.0,no,no,6,sep,36,1,-1,0,unknown,no,False,False,True,0,0,36,0,0.4034137090219453,0,0,0,0,0.4034137090219453
34,management,married,secondary,no,1007.0,no,no,21,jul,240,2,-1,0,unknown,no,True,False,False,240,0,0,1,0.6277431590354917,0,0,0,2,2.6277431590354916
34,management,single,secondary,no,0.0,no,no,22,aug,132,4,-1,0,unknown,no,True,False,False,132,0,0,0,0.3549173665673259,0,0,0,2,2.3549173665673258
30,services,married,secondary,no,1286.0,yes,yes,17,jul,544,1,-1,0,unknown,no,True,False,False,544,0,0,1,0.7033324302357085,-1,-1,0,0,-1.2966675697642915
33,services,married,secondary,no,804.0,yes,yes,8,may,266,1,-1,0,unknown,no,False,False,True,0,0,266,1,0.572744513681929,-1,-1,0,0,-1.4272554863180709
30,student,single,secondary,no,4.0,no,no,4,feb,443,2,-1,0,unknown,no,True,False,False,443,0,0,1,0.35600108371714984,0,0,0,1,1.35600108371715
51,blue-collar,married,primary,no,0.0,yes,no,10,jul,324,1,-1,0,unknown,no,True,False,False,324,0,0,1,0.3549173665673259,-1,0,0,-1,-1.645082633432674
48,blue-collar,married,primary,no,1678.0,no,no,28,jan,263,2,-1,0,unknown,no,True,False,False,263,0,0,1,0.8095367109184503,0,0,0,-1,-0.19046328908154975
37,services,divorced,secondary,no,532.0,yes,no,11,jun,199,1,-1,0,unknown,no,False,False,True,0,0,199,1,0.4990517474939041,-1,0,0,0,-0.500948252506096
58,management,married,secondary,no,407.0,yes,no,29,jul,145,2,-1,0,unknown,no,True,False,False,145,0,0,0,0.46518558656190734,-1,0,0,2,1.4651855865619074
56,management,divorced,tertiary,no,659.0,no,yes,2,jun,56,1,-1,0,unknown,no,True,False,False,56,0,0,0,0.5334597670008128,0,-1,0,2,1.5334597670008128
35,services,married,secondary,no,195.0,yes,no,17,apr,203,1,-1,0,unknown,no,True,False,False,203,0,0,1,0.40774857762124084,-1,0,0,0,-0.5922514223787592
45,entrepreneur,married,secondary,no,68.0,yes,no,7,may,254,1,-1,0,unknown,no,False,False,True,0,0,254,1,0.37334055811433214,-1,0,0,2,1.3733405581143323
35,management,divorced,tertiary,no,321.0,yes,no,9,may,189,1,-1,0,unknown,no,False,False,True,0,0,189,1,0.44188566784069355,-1,0,0,2,1.4418856678406935
28,blue-collar,married,secondary,no,8.0,yes,no,15,may,196,1,-1,0,unknown,no,True,False,False,196,0,0,1,0.3570848008669737,-1,0,0,-1,-1.6429151991330264
32,blue-collar,divorced,secondary,no,739.0,yes,no,9,may,171,1,-1,0,unknown,no,False,False,True,0,0,171,0,0.5551341099972907,-1,0,0,-1,-1.4448658900027094
35,technician,single,secondary,no,2.0,no,no,11,aug,239,4,-1,0,unknown,no,True,False,False,239,0,0,1,0.3554592251422379,0,0,0,1,1.355459225142238
39,blue-collar,married,secondary,no,1439.0,yes,no,28,jul,73,6,-1,0,unknown,no,False,True,False,0,73,0,0,0.7447846112164725,-1,0,0,-1,-1.2552153887835273
30,unemployed,married,secondary,no,1210.0,no,no,9,jul,100,4,-1,0,unknown,no,True,False,False,100,0,0,0,0.6827418043890544,0,0,0,-2,-1.3172581956109455
26,management,single,tertiary,no,1420.0,no,yes,8,jul,160,1,-1,0,unknown,no,True,False,False,160,0,0,0,0.739636954754809,0,-1,0,2,1.739636954754809
32,management,married,tertiary,no,62.0,yes,no,14,may,166,1,-1,0,unknown,no,True,False,False,166,0,0,1,0.3717149823895963,-1,0,0,2,1.3717149823895962
35,admin.,married,secondary,no,0.0,yes,no,7,may,121,2,-1,0,unknown,no,True,False,False,121,0,0,0,0.3549173665673259,-1,0,0,0,-0.645082633432674
24,retired,single,secondary,no,366.0,no,yes,16,may,234,2,-1,0,unknown,no,False,False,True,0,0,234,1,0.45407748577621243,0,-1,0,-1,-1.5459225142237876
54,management,divorced,tertiary,no,0.0,no,yes,10,jul,88,1,-1,0,unknown,no,True,False,False,88,0,0,0,0.3549173665673259,0,-1,0,2,1.3549173665673258
31,management,married,tertiary,no,1343.0,yes,yes,21,may,85,1,-1,0,unknown,no,False,False,True,0,0,85,0,0.718775399620699,-1,-1,0,2,0.7187753996206991
41,entrepreneur,married,secondary,no,2105.0,yes,no,18,nov,134,1,-1,0,unknown,no,True,False,False,134,0,0,0,0.9252235166621512,-1,0,0,2,1.9252235166621512
44,unknown,married,secondary,no,2319.0,no,no,4,aug,251,3,-1,0,unknown,no,True,False,False,251,0,0,1,0.9832023841777296,0,0,0,0,0.9832023841777296
35,services,single,secondary,no,35.0,yes,no,14,may,152,1,-1,0,unknown,no,True,False,False,152,0,0,0,0.364399891628285,-1,0,0,0,-0.635600108371715
60,retired,married,secondary,no,89.0,no,no,30,apr,156,2,-1,0,unknown,no,True,False,False,156,0,0,0,0.3790300731509076,0,0,0,-1,-0.6209699268490925
43,self-employed,married,secondary,no,104.0,no,no,17,jun,332,1,-1,0,unknown,no,False,False,True,0,0,332,1,0.3830940124627472,0,0,0,1,1.383094012462747
31,management,married,tertiary,no,1750.0,yes,no,14,may,90,3,-1,0,unknown,no,False,True,False,0,90,0,0,0.8290436196152804,-1,0,0,2,1.8290436196152804
56,management,married,primary,no,772.0,yes,no,20,nov,291,1,-1,0,unknown,no,False,True,False,0,291,0,1,0.5640747764833378,-1,0,0,2,1.5640747764833378
42,technician,married,secondary,no,1048.0,yes,no,6,feb,23,2,-1,0,unknown,no,False,True,False,0,23,0,0,0.6388512598211866,-1,0,0,1,0.6388512598211866
40,services,married,primary,no,33.0,no,no,26,may,70,3,-1,0,unknown,no,False,False,True,0,0,70,0,0.36385803305337305,0,0,0,0,0.36385803305337305
46,blue-collar,married,secondary,no,0.0,yes,no,8,may,264,2,-1,0,unknown,no,True,False,False,264,0,0,1,0.3549173665673259,-1,0,0,-1,-1.645082633432674
32,admin.,single,secondary,no,1649.0,no,no,27,may,264,2,-1,0,unknown,no,True,False,False,264,0,0,1,0.8016797615822271,0,0,0,0,0.8016797615822271
31,housemaid,single,tertiary,no,287.0,yes,no,19,nov,182,1,-1,0,unknown,no,True,False,False,182,0,0,1,0.43267407206719044,-1,0,0,-1,-1.5673259279328096
41,technician,divorced,secondary,no,0.0,yes,no,17,nov,386,2,-1,0,unknown,no,True,False,False,386,0,0,1,0.3549173665673259,-1,0,0,1,0.354917366567326
58,housemaid,married,primary,no,419.0,no,yes,5,jun,295,3,-1,0,unknown,no,False,False,True,0,0,295,1,0.46843673801137903,0,-1,0,-1,-1.531563261988621
36,services,married,secondary,no,257.0,yes,no,12,may,86,2,-1,0,unknown,no,True,False,False,86,0,0,0,0.42454619344351124,-1,0,0,0,-0.5754538065564887
32,management,single,tertiary,no,1731.0,yes,yes,29,may,323,3,-1,0,unknown,no,False,False,True,0,0,323,1,0.8238959631536169,-1,-1,0,2,0.8238959631536167
62,management,married,tertiary,no,0.0,no,no,13,oct,78,3,-1,0,unknown,no,True,False,False,78,0,0,0,0.3549173665673259,0,0,0,2,2.3549173665673258
31,technician,single,tertiary,no,23.0,no,no,25,aug,121,3,-1,0,unknown,no,True,False,False,121,0,0,0,0.3611487401788133,0,0,0,1,1.3611487401788134
41,blue-collar,single,secondary,yes,-386.0,no,yes,20,nov,477,1,-1,0,unknown,yes,True,False,False,477,0,0,1,0.25033866160931995,0,-1,-2,-1,-3.74966133839068
47,management,married,tertiary,no,1890.0,no,no,8,jul,161,1,-1,0,unknown,no,True,False,False,161,0,0,0,0.8669737198591168,0,0,0,2,2.866973719859117
46,blue-collar,married,secondary,no,519.0,yes,no,25,aug,217,6,-1,0,unknown,no,True,False,False,217,0,0,1,0.4955296667569764,-1,0,0,-1,-1.5044703332430236
39,technician,single,tertiary,no,1190.0,no,no,8,aug,136,1,-1,0,unknown,no,True,False,False,136,0,0,0,0.6773232186399349,0,0,0,1,1.677323218639935
28,services,single,secondary,no,229.0,yes,no,9,may,322,1,-1,0,unknown,no,False,False,True,0,0,322,1,0.41696017339474395,-1,0,0,0,-0.5830398266052561
33,technician,divorced,tertiary,no,39.0,no,no,19,aug,123,5,-1,0,unknown,no,True,False,False,123,0,0,0,0.3654836087781089,0,0,0,1,1.365483608778109
40,management,married,tertiary,no,1548.0,yes,no,13,apr,101,3,-1,0,unknown,no,True,False,False,101,0,0,0,0.7743159035491737,-1,0,0,2,1.7743159035491738
28,blue-collar,married,secondary,no,64.0,no,no,13,may,160,3,-1,0,unknown,no,False,False,True,0,0,160,0,0.3722568409645083,0,0,0,-1,-0.6277431590354917
49,technician,divorced,tertiary,no,0.0,yes,no,12,jun,177,3,-1,0,unknown,no,True,False,False,177,0,0,1,0.3549173665673259,-1,0,0,1,0.354917366567326
36,admin.,married,secondary,no,957.0,yes,no,21,may,206,1,-1,0,unknown,no,False,False,True,0,0,206,1,0.614196694662693,-1,0,0,0,-0.385803305337307
45,technician,married,secondary,no,118.0,yes,no,7,may,208,2,-1,0,unknown,no,False,False,True,0,0,208,1,0.38688702248713086,-1,0,0,1,0.3868870224871308
29,technician,single,tertiary,no,218.0,yes,no,12,apr,169,1,-1,0,unknown,no,True,False,False,169,0,0,1,0.41397995123272824,-1,0,0,1,0.41397995123272824
35,housemaid,married,tertiary,no,20.0,yes,yes,17,jul,505,3,-1,0,unknown,no,True,False,False,505,0,0,1,0.3603359523164454,-1,-1,0,-1,-2.6396640476835547
25,student,single,tertiary,no,5.0,no,no,29,sep,138,1,-1,0,unknown,no,True,False,False,138,0,0,0,0.3562720130046058,0,0,0,1,1.3562720130046058
29,management,married,tertiary,no,581.0,yes,yes,14,jul,192,2,-1,0,unknown,no,True,False,False,192,0,0,1,0.5123272825792469,-1,-1,0,2,0.5123272825792471
36,technician,married,tertiary,no,1327.0,no,no,29,oct,174,2,-1,0,unknown,no,True,False,False,174,0,0,1,0.7144405310214034,0,0,0,1,1.7144405310214035
50,unemployed,divorced,secondary,no,32.0,no,no,4,aug,282,2,-1,0,unknown,no,True,False,False,282,0,0,1,0.3635871037659171,0,0,0,-2,-1.636412896234083
47,admin.,married,secondary,no,310.0,yes,yes,14,aug,128,6,-1,0,unknown,no,False,True,False,0,128,0,0,0.43890544567867784,-1,-1,0,0,-1.5610945543213222
46,housemaid,married,primary,no,0.0,no,no,2,feb,161,1,-1,0,unknown,no,False,True,False,0,161,0,1,0.3549173665673259,0,0,0,-1,-0.645082633432674
30,services,married,tertiary,no,1380.0,yes,no,21,may,294,2,-1,0,unknown,no,False,False,True,0,0,294,1,0.72879978325657,-1,0,0,0,-0.27120021674343
32,services,single,secondary,no,-402.0,yes,no,17,apr,135,1,-1,0,unknown,no,True,False,False,135,0,0,0,0.2460037930100244,-1,0,0,0,-0.7539962069899756
28,admin.,single,secondary,no,1323.0,yes,no,3,jun,361,1,-1,0,unknown,no,False,False,True,0,0,361,1,0.7133568138715796,-1,0,0,0,-0.28664318612842044
38,technician,married,tertiary,no,1042.0,yes,no,4,feb,419,2,-1,0,unknown,no,True,False,False,419,0,0,1,0.6372256840964509,-1,0,0,1,0.637225684096451
54,admin.,married,secondary,no,865.0,yes,no,17,nov,71,1,-1,0,unknown,no,True,False,False,71,0,0,0,0.5892712002167434,-1,0,0,0,-0.4107287997832566
32,technician,married,tertiary,no,-1053.0,yes,no,21,jul,357,3,-1,0,unknown,no,True,False,False,357,0,0,1,0.06962882687618531,-1,0,0,1,0.06962882687618532
59,admin.,divorced,secondary,no,975.0,yes,no,15,may,263,4,-1,0,unknown,no,False,False,True,0,0,263,1,0.6190734218369006,-1,0,0,0,-0.3809265781630994
34,technician,married,secondary,no,-136.0,yes,yes,12,aug,131,2,-1,0,unknown,no,True,False,False,131,0,0,0,0.3180709834733135,-1,-1,0,1,-0.6819290165266865
40,blue-collar,married,secondary,no,271.0,yes,no,29,may,483,2,-1,0,unknown,no,False,False,True,0,0,483,1,0.4283392034678949,-1,0,0,-1,-1.5716607965321052
26,self-employed,single,tertiary,no,1153.0,no,no,4,may,238,3,-1,0,unknown,no,True,False,False,238,0,0,1,0.667298835004064,0,0,0,1,1.6672988350040638
34,management,married,tertiary,no,-73.0,yes,no,11,jul,90,1,-1,0,unknown,no,True,False,False,90,0,0,0,0.3351395285830398,-1,0,0,2,1.3351395285830399
35,technician,married,secondary,no,700.0,yes,no,23,may,240,2,-1,0,unknown,no,False,False,True,0,0,240,1,0.5445678677865077,-1,0,0,1,0.5445678677865078
55,retired,married,primary,no,-966.0,no,yes,14,may,104,1,-1,0,unknown,no,True,False,False,104,0,0,0,0.09319967488485505,0,-1,0,-1,-1.906800325115145
34,admin.,married,secondary,no,96.0,no,no,29,aug,109,2,-1,0,unknown,no,True,False,False,109,0,0,0,0.38092657816309944,0,0,0,0,0.38092657816309944
31,technician,single,secondary,no,40.0,no,no,7,aug,123,2,-1,0,unknown,no,True,False,False,123,0,0,0,0.3657545380655649,0,0,0,1,1.365754538065565
47,admin.,divorced,secondary,no,136.0,no,yes,23,jul,70,1,-1,0,unknown,no,True,False,False,70,0,0,0,0.39176374966133837,0,-1,0,0,-0.6082362503386616
38,self-employed,single,tertiary,no,917.0,yes,no,23,may,260,1,-1,0,unknown,no,False,False,True,0,0,260,1,0.6033595231644541,-1,0,0,1,0.6033595231644542
46,management,single,tertiary,no,593.0,yes,no,29,jan,190,3,-1,0,unknown,no,True,False,False,190,0,0,1,0.5155784340287185,-1,0,0,2,1.5155784340287184
42,blue-collar,married,primary,no,505.0,yes,no,14,may,521,2,-1,0,unknown,no,False,False,True,0,0,521,1,0.4917366567325928,-1,0,0,-1,-1.5082633432674073
38,student,single,tertiary,no,807.0,no,no,27,feb,74,2,-1,0,unknown,no,True,False,False,74,0,0,0,0.573557301544297,0,0,0,1,1.573557301544297
32,admin.,married,secondary,no,0.0,no,no,30,jan,119,3,-1,0,unknown,no,True,False,False,119,0,0,0,0.3549173665673259,0,0,0,0,0.3549173665673259
55,management,married,tertiary,no,540.0,no,no,19,nov,124,2,-1,0,unknown,no,True,False,False,124,0,0,0,0.5012191817935518,0,0,0,2,2.5012191817935516
56,management,divorced,tertiary,no,-59.0,no,yes,28,jul,127,6,-1,0,unknown,no,True,False,False,127,0,0,0,0.33893253860742345,0,-1,0,2,1.3389325386074233
27,admin.,married,secondary,yes,-517.0,yes,no,14,jul,172,3,-1,0,unknown,no,True,False,False,172,0,0,1,0.21484692495258736,-1,0,-2,0,-2.7851530750474125
42,student,married,unknown,no,-7.0,no,no,31,jul,41,6,-1,0,unknown,no,True,False,False,41,0,0,0,0.3530208615551341,0,0,0,1,1.3530208615551342
41,blue-collar,married,primary,no,0.0,yes,no,30,may,232,3,-1,0,unknown,no,False,False,True,0,0,232,1,0.3549173665673259,-1,0,0,-1,-1.645082633432674
53,retired,divorced,secondary,yes,-200.0,no,yes,6,jun,161,1,-1,0,unknown,no,False,False,True,0,0,161,0,0.3007315090761311,0,-1,-2,-1,-3.6992684909238687
67,retired,married,primary,no,2301.0,no,no,16,apr,124,1,-1,0,unknown,no,True,False,False,124,0,0,0,0.978325657003522,0,0,0,-1,-0.02167434299647797
33,blue-collar,married,primary,no,191.0,yes,no,9,may,162,2,-1,0,unknown,no,False,False,True,0,0,162,0,0.406664860471417,-1,0,0,-1,-1.593335139528583
31,technician,single,unknown,no,694.0,yes,no,6,jun,431,2,-1,0,unknown,no,False,False,True,0,0,431,1,0.5429422920617719,-1,0,0,1,0.5429422920617719
31,admin.,married,secondary,no,212.0,yes,no,18,jul,191,3,-1,0,unknown,no,True,False,False,191,0,0,1,0.4123543755079924,-1,0,0,0,-0.5876456244920076
30,management,married,tertiary,no,1882.0,yes,no,11,aug,249,5,-1,0,unknown,no,True,False,False,249,0,0,1,0.8648062855594689,-1,0,0,2,1.8648062855594691
48,blue-collar,married,unknown,no,131.0,yes,no,6,may,189,1,-1,0,unknown,no,False,False,True,0,0,189,1,0.39040910322405853,-1,0,0,-1,-1.6095908967759414
30,technician,single,secondary,no,175.0,no,no,25,aug,167,4,-1,0,unknown,no,True,False,False,167,0,0,1,0.4023299918721214,0,0,0,1,1.4023299918721213
44,management,divorced,tertiary,no,476.0,yes,yes,26,may,127,2,-1,0,unknown,no,False,False,True,0,0,127,0,0.48387970739636954,-1,-1,0,2,0.48387970739636943
39,management,single,tertiary,no,0.0,yes,no,16,apr,81,2,-1,0,unknown,no,True,False,False,81,0,0,0,0.3549173665673259,-1,0,0,2,1.3549173665673258
36,services,single,secondary,no,398.0,yes,yes,17,jun,77,2,-1,0,unknown,no,False,False,True,0,0,77,0,0.4627472229748036,-1,-1,0,0,-1.5372527770251965
33,blue-collar,married,secondary,no,745.0,yes,no,23,may,264,4,-1,0,unknown,no,False,False,True,0,0,264,1,0.5567596857220265,-1,0,0,-1,-1.4432403142779735
33,management,single,secondary,no,0.0,no,no,19,aug,53,4,-1,0,unknown,no,True,False,False,53,0,0,0,0.3549173665673259,0,0,0,2,2.3549173665673258
67,retired,married,unknown,no,696.0,no,no,4,may,77,2,-1,0,unknown,no,False,True,False,0,77,0,0,0.5434841506366839,0,0,0,-1,-0.45651584936331613
48,unemployed,divorced,secondary,no,1266.0,yes,no,3,feb,45,1,-1,0,unknown,no,False,True,False,0,45,0,0,0.697913844486589,-1,0,0,-2,-2.302086155513411
31,housemaid,married,primary,no,25.0,no,no,21,aug,169,5,-1,0,unknown,no,True,False,False,169,0,0,1,0.3616905987537253,0,0,0,-1,-0.6383094012462747
41,self-employed,married,unknown,no,14.0,yes,no,15,may,142,1,-1,0,unknown,no,True,False,False,142,0,0,0,0.35871037659170957,-1,0,0,1,0.3587103765917097
30,admin.,single,secondary,no,105.0,yes,no,21,nov,75,1,-1,0,unknown,no,True,False,False,75,0,0,0,0.3833649417502032,-1,0,0,0,-0.6166350582497968
37,management,married,tertiary,no,767.0,no,yes,2,feb,204,1,-1,0,unknown,no,True,False,False,204,0,0,1,0.562720130046058,0,-1,0,2,1.562720130046058
56,admin.,divorced,primary,no,0.0,no,yes,10,jul,542,1,-1,0,unknown,no,True,False,False,542,0,0,1,0.3549173665673259,0,-1,0,0,-0.645082633432674
43,management,single,secondary,no,-228.0,yes,yes,16,may,122,2,-1,0,unknown,no,False,False,True,0,0,122,0,0.29314548902736387,-1,-1,0,2,0.2931454890273639
42,services,married,secondary,no,508.0,yes,no,30,may,264,1,-1,0,unknown,no,False,False,True,0,0,264,1,0.4925494445949607,-1,0,0,0,-0.5074505554050392
60,management,married,secondary,no,725.0,yes,no,8,jul,266,1,-1,0,unknown,no,True,False,False,266,0,0,1,0.551341099972907,-1,0,0,2,1.5513410999729071
34,management,single,tertiary,no,184.0,no,no,22,jul,203,4,-1,0,unknown,no,True,False,False,203,0,0,1,0.4047683554592251,0,0,0,2,2.404768355459225
41,management,married,tertiary,no,251.0,no,yes,6,jun,85,3,-1,0,unknown,no,False,False,True,0,0,85,0,0.4229206177187754,0,-1,0,2,1.4229206177187752
38,management,married,secondary,no,-17.0,no,no,21,nov,11,4,-1,0,unknown,no,True,False,False,11,0,0,0,0.3503115686805744,0,0,0,2,2.3503115686805742
36,blue-collar,married,secondary,no,777.0,yes,no,6,may,185,3,-1,0,unknown,no,True,False,False,185,0,0,1,0.5654294229206177,-1,0,0,-1,-1.4345705770793824
40,technician,divorced,secondary,no,-375.0,yes,no,13,may,60,5,-1,0,unknown,no,True,False,False,60,0,0,0,0.25331888377133566,-1,0,0,1,0.2533188837713356
43,technician,married,secondary,no,17.0,yes,no,16,may,353,4,-1,0,unknown,no,False,False,True,0,0,353,1,0.3595231644540775,-1,0,0,1,0.3595231644540775
50,technician,divorced,secondary,no,-701.0,yes,yes,24,jul,148,1,-1,0,unknown,no,True,False,False,148,0,0,0,0.16499593606068816,-1,-1,0,1,-0.8350040639393119
23,blue-collar,single,unknown,no,817.0,yes,no,18,may,123,1,-1,0,unknown,no,True,False,False,123,0,0,0,0.5762665944188566,-1,0,0,-1,-1.4237334055811433
34,student,married,unknown,no,1387.0,no,no,30,apr,121,1,-1,0,unknown,no,True,False,False,121,0,0,0,0.7306962882687619,0,0,0,1,1.7306962882687618
40,blue-collar,married,secondary,no,0.0,yes,yes,29,may,245,3,-1,0,unknown,no,False,False,True,0,0,245,1,0.3549173665673259,-1,-1,0,-1,-2.645082633432674
57,technician,married,secondary,no,0.0,no,no,13,may,44,1,-1,0,unknown,no,False,False,True,0,0,44,0,0.3549173665673259,0,0,0,1,1.354917366567326
38,blue-collar,married,secondary,no,171.0,yes,yes,20,may,172,1,-1,0,unknown,no,False,False,True,0,0,172,0,0.40124627472229746,-1,-1,0,-1,-2.5987537252777027
