age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,y,contact_cellular,contact_telephone,contact_unknown,duration_contact_cellular,duration_contact_telephone,duration_contact_unknown,above_median_duration
39,services,married,secondary,no,-540.0,no,no,6,jun,29,1,no,False,False,True,0,0,29,0
48,blue-collar,married,primary,no,574.0,no,no,5,aug,348,1,no,True,False,False,348,0,0,1
60,retired,married,primary,no,0.0,no,no,30,jul,130,3,no,False,True,False,0,130,0,0
30,services,married,secondary,no,699.0,yes,no,29,may,544,1,no,False,False,True,0,0,544,1
24,blue-collar,married,secondary,no,-220.0,yes,no,2,apr,90,1,no,True,False,False,90,0,0,0
33,housemaid,married,primary,no,212.0,yes,no,11,jul,260,2,no,True,False,False,260,0,0,1
45,admin.,divorced,secondary,no,0.0,no,no,29,oct,264,1,yes,True,False,False,264,0,0,1
31,blue-collar,married,secondary,no,0.0,no,yes,15,jul,275,2,no,False,True,False,0,275,0,1
45,technician,married,secondary,no,1673.0,no,no,23,oct,76,1,no,True,False,False,76,0,0,0
45,management,married,secondary,no,0.0,no,no,26,aug,264,2,no,True,False,False,264,0,0,1
40,admin.,married,secondary,no,0.0,yes,yes,17,nov,57,1,no,True,False,False,57,0,0,0
39,management,married,tertiary,no,399.0,no,no,9,apr,504,1,no,True,False,False,504,0,0,1
34,management,married,tertiary,no,697.0,no,no,5,aug,166,1,no,True,False,False,166,0,0,1
64,retired,divorced,tertiary,no,890.0,no,no,3,jul,531,3,no,True,False,False,531,0,0,1
57,housemaid,married,secondary,no,158.0,yes,no,10,jul,73,1,no,False,True,False,0,73,0,0
21,student,single,unknown,no,137.0,yes,no,12,may,198,3,no,False,False,True,0,0,198,1
58,management,married,tertiary,no,541.0,yes,no,8,may,98,1,no,True,False,False,98,0,0,0
32,management,married,tertiary,no,273.0,yes,yes,18,jul,97,3,no,True,False,False,97,0,0,0
44,services,divorced,secondary,no,0.0,yes,no,4,jun,389,5,no,False,False,True,0,0,389,1
41,self-employed,married,primary,no,340.0,no,no,6,jun,264,3,no,False,False,True,0,0,264,1
54,technician,married,tertiary,no,98.0,no,no,8,aug,420,4,no,True,False,False,420,0,0,1
59,housemaid,married,tertiary,no,0.0,no,yes,29,jul,376,2,no,True,False,False,376,0,0,1
29,technician,single,tertiary,no,2325.0,no,no,2,feb,125,1,yes,True,False,False,125,0,0,0
48,services,married,secondary,yes,-20.0,no,no,20,aug,142,2,no,True,False,False,142,0,0,0
31,blue-collar,single,primary,no,-280.0,no,no,21,may,281,3,no,False,False,True,0,0,281,1
53,blue-collar,married,secondary,no,25.0,no,no,22,aug,528,2,yes,True,False,False,528,0,0,1
32,technician,married,secondary,no,687.0,no,no,20,aug,161,4,no,True,False,False,161,0,0,0
31,management,married,secondary,no,1368.0,yes,no,12,aug,129,4,no,True,False,False,129,0,0,0
27,blue-collar,single,primary,no,-179.0,yes,no,15,may,54,2,no,True,False,False,54,0,0,0
34,blue-collar,single,tertiary,no,1011.0,yes,no,6,may,136,1,no,False,False,True,0,0,136,0
52,self-employed,married,secondary,no,9.0,no,yes,6,jun,44,1,no,False,False,True,0,0,44,0
45,technician,married,primary,no,-322.0,no,no,9,jun,225,2,no,False,False,True,0,0,225,1
54,technician,divorced,secondary,no,1114.0,yes,no,30,may,81,1,no,True,False,False,81,0,0,0
54,unknown,married,secondary,no,1157.0,no,no,16,may,98,2,no,True,False,False,98,0,0,0
46,technician,married,secondary,no,2098.0,no,no,7,aug,110,2,no,True,False,False,110,0,0,0
26,unemployed,single,secondary,no,461.0,no,no,28,jan,214,1,no,True,False,False,214,0,0,1
47,blue-collar,married,secondary,no,1203.0,yes,no,17,apr,239,2,no,True,False,False,239,0,0,1
35,technician,married,secondary,no,1067.0,no,yes,12,aug,179,6,no,True,False,False,179,0,0,1
57,unemployed,married,primary,no,0.0,no,no,9,jun,540,1,no,False,False,True,0,0,540,1
27,technician,married,secondary,no,7.0,yes,no,15,may,98,2,no,False,False,True,0,0,98,0
34,management,married,tertiary,no,133.0,yes,no,8,may,65,1,no,False,False,True,0,0,65,0
34,blue-collar,married,secondary,no,247.0,yes,yes,26,may,193,5,no,False,False,True,0,0,193,1
49,services,married,secondary,no,1114.0,no,no,17,nov,283,1,no,True,False,False,283,0,0,1
57,blue-collar,married,primary,no,1592.0,no,yes,20,jun,78,4,no,False,False,True,0,0,78,0
59,retired,married,unknown,no,0.0,no,no,8,may,425,6,no,False,False,True,0,0,425,1
57,admin.,married,tertiary,no,46.0,no,no,7,aug,238,2,no,True,False,False,238,0,0,1
35,blue-collar,divorced,secondary,no,0.0,yes,no,8,may,477,1,no,False,False,True,0,0,477,1
42,management,married,tertiary,no,520.0,no,no,4,nov,158,1,no,True,False,False,158,0,0,0
57,services,married,tertiary,no,10.0,no,no,8,jul,320,3,no,False,True,False,0,320,0,1
63,retired,married,tertiary,no,133.0,yes,no,13,feb,104,2,no,True,False,False,104,0,0,0
54,services,married,secondary,no,88.0,yes,no,13,may,264,1,no,False,False,True,0,0,264,1
28,management,single,tertiary,no,-328.0,yes,no,2,feb,318,2,no,False,True,False,0,318,0,1
58,unemployed,married,secondary,no,610.0,yes,no,29,jul,246,2,no,False,True,False,0,246,0,1
35,management,divorced,tertiary,no,0.0,yes,no,29,oct,171,1,yes,False,True,False,0,171,0,1
37,self-employed,married,tertiary,no,0.0,no,no,6,jun,143,1,no,False,False,True,0,0,143,0
25,services,single,secondary,no,-352.0,no,no,15,may,246,1,no,True,False,False,246,0,0,1
58,blue-collar,married,secondary,no,602.0,yes,no,13,may,201,1,no,True,False,False,201,0,0,1
52,management,married,secondary,no,-588.0,yes,no,22,jul,81,4,no,True,False,False,81,0,0,0
19,student,single,secondary,no,302.0,no,no,16,jul,205,1,yes,True,False,False,205,0,0,1
41,technician,married,secondary,no,64.0,yes,yes,8,may,210,2,no,False,False,True,0,0,210,1
41,technician,married,secondary,no,902.0,no,no,16,jun,35,6,no,False,False,True,0,0,35,0
53,management,divorced,secondary,no,112.0,no,yes,11,aug,246,3,no,True,False,False,246,0,0,1
35,services,married,secondary,no,0.0,no,yes,9,jul,42,1,no,False,True,False,0,42,0,0
33,admin.,single,tertiary,no,621.0,no,no,8,jul,217,1,no,True,False,False,217,0,0,1
37,technician,single,secondary,no,435.0,yes,no,26,may,210,1,no,False,False,True,0,0,210,1
32,technician,married,secondary,no,782.0,yes,no,26,may,116,4,no,False,False,True,0,0,116,0
32,blue-collar,married,secondary,no,478.0,yes,no,3,jun,200,1,no,False,False,True,0,0,200,1
44,blue-collar,married,secondary,no,1910.0,yes,no,5,jun,41,1,no,False,False,True,0,0,41,0
36,technician,divorced,tertiary,no,1174.0,yes,no,18,nov,192,2,no,True,False,False,192,0,0,1
36,blue-collar,married,secondary,no,141.0,yes,no,23,may,106,3,no,True,False,False,106,0,0,0
32,technician,single,tertiary,no,1100.0,yes,yes,11,aug,67,1,no,True,False,False,67,0,0,0
34,blue-collar,married,secondary,no,516.0,yes,yes,2,jun,26,1,no,False,False,True,0,0,26,0
37,services,married,secondary,no,1.0,no,no,16,may,395,2,no,False,False,True,0,0,395,1
35,unknown,married,primary,no,634.0,no,no,7,jul,185,2,no,True,False,False,185,0,0,1
60,admin.,married,unknown,no,1088.0,yes,no,26,may,149,1,no,True,False,False,149,0,0,0
57,retired,married,primary,no,75.0,no,no,28,aug,118,2,no,True,False,False,118,0,0,0
29,technician,single,secondary,no,103.0,no,no,19,may,314,1,no,False,False,True,0,0,314,1
44,blue-collar,married,primary,no,134.0,yes,no,7,may,378,1,no,True,False,False,378,0,0,1
47,technician,married,secondary,no,1990.0,yes,yes,25,aug,108,4,no,True,False,False,108,0,0,0
43,technician,married,tertiary,no,192.0,no,no,5,aug,203,2,no,True,False,False,203,0,0,1
37,technician,single,secondary,no,267.0,no,no,13,may,121,1,no,True,False,False,121,0,0,0
34,technician,single,tertiary,no,586.0,yes,no,16,may,489,2,no,False,False,True,0,0,489,1
30,blue-collar,single,secondary,no,648.0,yes,yes,8,may,287,1,no,False,False,True,0,0,287,1
34,management,married,tertiary,no,1116.0,yes,no,25,jul,53,5,no,True,False,False,53,0,0,0
46,technician,divorced,secondary,no,-90.0,no,yes,17,oct,270,1,yes,False,True,False,0,270,0,1
38,entrepreneur,married,tertiary,no,170.0,yes,no,18,may,442,1,yes,True,False,False,442,0,0,1
28,management,single,tertiary,no,2380.0,no,no,14,sep,394,2,no,True,False,False,394,0,0,1
38,technician,married,secondary,no,1960.0,yes,no,21,aug,161,2,no,True,False,False,161,0,0,0
27,blue-collar,married,secondary,no,818.0,yes,no,3,jun,188,5,no,False,False,True,0,0,188,1
38,admin.,married,tertiary,no,1980.0,no,no,5,aug,176,2,no,True,False,False,176,0,0,1
38,retired,single,unknown,no,62.0,no,no,19,jun,212,1,no,False,False,True,0,0,212,1
59,housemaid,married,primary,no,235.0,no,no,13,aug,119,2,no,True,False,False,119,0,0,0
37,management,married,tertiary,no,489.0,yes,no,7,may,205,5,no,True,False,False,205,0,0,1
33,technician,married,secondary,no,58.0,yes,no,29,aug,57,2,no,False,True,False,0,57,0,0
54,housemaid,divorced,secondary,no,1327.0,no,no,5,jun,115,2,no,False,False,True,0,0,115,0
55,services,married,secondary,no,557.0,no,no,19,jun,58,1,no,False,False,True,0,0,58,0
32,technician,single,tertiary,no,741.0,yes,no,11,aug,238,1,no,True,False,False,238,0,0,1
44,management,married,tertiary,no,1058.0,no,no,11,mar,188,3,yes,True,False,False,188,0,0,1
43,entrepreneur,married,tertiary,no,1574.0,yes,no,19,nov,167,3,no,True,False,False,167,0,0,1
39,management,married,tertiary,no,562.0,no,no,13,sep,303,2,no,True,False,False,303,0,0,1
31,technician,single,secondary,no,35.0,no,yes,16,jul,229,1,no,True,False,False,229,0,0,1
36,management,single,tertiary,no,0.0,no,no,11,aug,108,2,no,True,False,False,108,0,0,0
25,services,single,secondary,no,368.0,no,no,25,jul,168,1,no,False,True,False,0,168,0,1
33,management,single,secondary,no,1558.0,yes,no,17,apr,97,1,no,True,False,False,97,0,0,0
44,technician,single,tertiary,no,900.0,yes,no,29,jan,322,2,no,True,False,False,322,0,0,1
31,management,single,tertiary,no,385.0,yes,no,21,may,304,1,no,False,False,True,0,0,304,1
55,management,married,primary,no,1649.0,yes,no,12,may,52,3,no,True,False,False,52,0,0,0
36,admin.,married,secondary,no,0.0,yes,yes,9,feb,101,2,no,True,False,False,101,0,0,0
27,unemployed,single,tertiary,no,1.0,no,no,3,feb,65,2,no,True,False,False,65,0,0,0
40,services,married,secondary,no,771.0,no,no,15,may,173,4,no,True,False,False,173,0,0,1
49,services,married,secondary,no,280.0,yes,no,14,may,162,3,no,False,True,False,0,162,0,1
59,retired,married,primary,no,46.0,no,no,14,aug,78,2,no,True,False,False,78,0,0,0
42,retired,single,tertiary,no,308.0,no,no,30,jan,114,2,no,True,False,False,114,0,0,0
35,management,divorced,tertiary,no,1420.0,yes,no,4,jun,141,6,no,False,False,True,0,0,141,0
29,blue-collar,single,secondary,no,555.0,yes,no,15,may,133,4,no,True,False,False,133,0,0,0
37,blue-collar,single,secondary,no,48.0,no,no,6,may,140,2,no,True,False,False,140,0,0,0
49,admin.,married,primary,no,169.0,yes,no,15,may,82,3,no,True,False,False,82,0,0,0
51,services,divorced,secondary,no,12.0,yes,no,17,nov,150,1,no,True,False,False,150,0,0,0
24,blue-collar,married,secondary,no,-254.0,yes,yes,27,may,290,2,no,False,False,True,0,0,290,1
46,self-employed,married,tertiary,no,1148.0,no,no,29,jul,104,2,no,False,True,False,0,104,0,0
23,admin.,single,secondary,no,5.0,no,no,12,may,413,1,no,False,False,True,0,0,413,1
26,services,single,secondary,no,50.0,yes,no,12,aug,153,1,no,True,False,False,153,0,0,0
43,management,divorced,primary,no,92.0,yes,no,15,may,237,2,no,False,False,True,0,0,237,1
38,technician,married,secondary,no,0.0,no,no,28,aug,82,4,no,True,False,False,82,0,0,0
31,services,married,secondary,no,440.0,yes,no,17,jun,117,3,no,False,False,True,0,0,117,0
33,admin.,married,secondary,no,220.0,yes,no,27,may,345,1,no,False,False,True,0,0,345,1
41,retired,married,primary,no,1548.0,no,no,6,aug,331,2,no,True,False,False,331,0,0,1
40,blue-collar,married,secondary,no,326.0,yes,yes,7,jul,112,1,no,True,False,False,112,0,0,0
42,technician,divorced,secondary,no,1420.0,yes,no,30,may,115,6,no,False,False,True,0,0,115,0
46,blue-collar,married,secondary,no,123.0,no,no,20,aug,381,3,no,True,False,False,381,0,0,1
37,services,single,tertiary,no,223.0,yes,no,28,may,25,1,no,False,False,True,0,0,25,0
31,technician,divorced,secondary,no,202.0,yes,no,18,jul,146,1,no,True,False,False,146,0,0,0
34,management,single,tertiary,no,0.0,no,no,21,aug,191,2,no,True,False,False,191,0,0,1
44,technician,married,tertiary,no,1707.0,no,no,8,aug,406,3,no,True,False,False,406,0,0,1
39,admin.,married,secondary,no,406.0,no,no,30,jul,253,5,no,True,False,False,253,0,0,1
55,services,married,secondary,no,96.0,no,no,30,jul,340,2,no,False,True,False,0,340,0,1
34,housemaid,married,secondary,no,0.0,yes,no,30,oct,154,1,yes,False,False,True,0,0,154,0
39,technician,married,tertiary,no,-276.0,no,yes,11,aug,121,4,no,True,False,False,121,0,0,0
58,retired,married,secondary,no,413.0,no,no,27,aug,104,5,no,True,False,False,104,0,0,0
43,management,single,secondary,no,1029.0,yes,no,2,jun,145,1,no,False,False,True,0,0,145,0
52,blue-collar,divorced,primary,no,-97.0,yes,yes,9,may,167,4,no,False,False,True,0,0,167,0
33,blue-collar,married,tertiary,no,1465.0,no,no,19,aug,98,4,no,True,False,False,98,0,0,0
30,blue-collar,married,secondary,no,125.0,yes,no,29,may,238,2,no,False,False,True,0,0,238,1
27,management,single,tertiary,no,0.0,yes,no,30,jan,323,4,no,True,False,False,323,0,0,1
58,blue-collar,married,primary,no,73.0,no,no,17,jun,116,1,no,False,False,True,0,0,116,0
46,retired,married,primary,no,-35.0,yes,no,7,may,304,3,no,True,False,False,304,0,0,1
39,services,married,primary,no,1601.0,yes,no,23,may,201,2,no,False,False,True,0,0,201,1
38,services,married,secondary,no,435.0,yes,no,23,may,193,2,no,False,False,True,0,0,193,1
56,services,married,secondary,no,705.0,yes,no,29,may,151,2,no,False,False,True,0,0,151,0
34,technician,married,secondary,no,1553.0,no,no,20,aug,200,2,no,True,False,False,200,0,0,1
33,blue-collar,divorced,secondary,no,-131.0,yes,no,16,may,145,1,no,False,False,True,0,0,145,0
41,technician,married,secondary,no,1191.0,no,no,21,may,214,4,yes,True,False,False,214,0,0,1
36,admin.,single,secondary,no,47.0,no,yes,9,jul,36,6,no,True,False,False,36,0,0,0
34,technician,married,tertiary,no,544.0,yes,yes,18,nov,58,2,no,True,False,False,58,0,0,0
36,blue-collar,married,secondary,no,688.0,yes,no,6,may,174,2,no,False,False,True,0,0,174,1
27,student,single,tertiary,no,118.0,no,no,25,may,112,1,no,True,False,False,112,0,0,0
45,admin.,married,secondary,no,-388.0,yes,no,14,jul,175,2,no,True,False,False,175,0,0,1
40,self-employed,married,tertiary,no,1603.0,no,no,17,jun,279,1,no,False,False,True,0,0,279,1
36,management,single,secondary,no,1511.0,yes,no,16,nov,270,1,yes,True,False,False,270,0,0,1
37,entrepreneur,married,tertiary,no,836.0,yes,no,27,may,129,2,no,False,False,True,0,0,129,0
37,admin.,married,secondary,no,1123.0,no,yes,28,may,138,1,no,False,False,True,0,0,138,0
22,student,single,tertiary,no,691.0,no,no,19,aug,338,1,yes,True,False,False,338,0,0,1
50,housemaid,married,primary,no,0.0,no,no,20,jun,179,2,no,False,False,True,0,0,179,1
31,services,married,tertiary,no,309.0,yes,yes,7,may,294,1,no,False,False,True,0,0,294,1
47,services,single,secondary,no,33.0,yes,no,5,may,298,1,no,True,False,False,298,0,0,1
59,blue-collar,married,secondary,no,681.0,yes,no,14,apr,427,2,no,False,True,False,0,427,0,1
41,blue-collar,married,primary,no,4.0,no,no,23,jul,74,5,no,True,False,False,74,0,0,0
36,management,married,tertiary,no,254.0,no,no,6,jun,161,3,no,False,False,True,0,0,161,0
46,blue-collar,divorced,primary,no,1712.0,no,no,19,jun,110,1,no,False,False,True,0,0,110,0
35,management,single,tertiary,no,252.0,yes,no,8,aug,89,2,no,True,False,False,89,0,0,0
44,management,divorced,tertiary,no,-710.0,yes,no,10,jul,183,1,no,True,False,False,183,0,0,1
48,technician,single,tertiary,no,-551.0,yes,no,11,may,168,2,no,True,False,False,168,0,0,1
28,blue-collar,single,secondary,no,56.0,yes,no,23,may,66,1,no,False,False,True,0,0,66,0
34,management,single,tertiary,no,178.0,yes,no,15,may,14,2,no,True,False,False,14,0,0,0
56,technician,married,secondary,no,359.0,yes,no,6,jun,220,4,no,False,False,True,0,0,220,1
53,retired,married,secondary,no,1278.0,yes,no,15,jul,174,3,no,False,True,False,0,174,0,1
41,admin.,single,tertiary,no,982.0,no,no,23,jul,105,1,no,True,False,False,105,0,0,0
34,technician,single,secondary,no,16.0,no,no,13,aug,264,1,yes,True,False,False,264,0,0,1
35,services,married,secondary,no,128.0,yes,no,12,may,136,1,no,True,False,False,136,0,0,0
37,management,divorced,tertiary,no,0.0,yes,no,11,may,217,6,no,True,False,False,217,0,0,1
29,blue-collar,married,secondary,no,125.0,yes,no,13,may,50,1,no,False,False,True,0,0,50,0
41,management,married,tertiary,no,140.0,yes,no,5,jun,65,3,no,False,False,True,0,0,65,0
43,technician,single,secondary,no,593.0,yes,no,5,may,55,1,no,False,False,True,0,0,55,0
38,self-employed,married,secondary,no,746.0,no,no,20,jun,256,3,no,False,False,True,0,0,256,1
31,technician,married,secondary,no,589.0,yes,yes,21,may,151,1,no,False,False,True,0,0,151,0
32,management,single,tertiary,no,2343.0,no,no,18,jul,226,1,no,True,False,False,226,0,0,1
40,management,married,tertiary,no,294.0,yes,no,23,jul,97,5,no,True,False,False,97,0,0,0
45,admin.,married,secondary,no,644.0,yes,yes,22,jul,92,1,no,False,True,False,0,92,0,0
43,management,married,secondary,no,-26.0,yes,no,16,may,343,1,no,False,False,True,0,0,343,1
33,management,single,tertiary,no,23.0,no,no,20,aug,216,3,no,True,False,False,216,0,0,1
51,self-employed,married,unknown,no,2094.0,no,no,8,jun,458,6,yes,True,False,False,458,0,0,1
57,blue-collar,married,primary,no,93.0,yes,no,17,apr,137,1,no,False,True,False,0,137,0,1
29,technician,single,tertiary,no,0.0,yes,no,7,may,104,2,no,False,False,True,0,0,104,0
49,technician,married,tertiary,no,523.0,yes,no,3,mar,152,2,yes,True,False,False,152,0,0,0
49,technician,married,secondary,yes,-74.0,yes,no,19,nov,114,1,no,True,False,False,114,0,0,0
35,management,married,tertiary,no,0.0,no,no,11,jul,89,1,no,True,False,False,89,0,0,0
39,technician,single,secondary,no,122.0,yes,no,2,jun,158,1,no,False,False,True,0,0,158,0
57,self-employed,married,secondary,no,35.0,no,yes,26,jun,215,3,no,False,False,True,0,0,215,1
49,management,divorced,tertiary,no,1420.0,no,yes,17,nov,131,2,no,True,False,False,131,0,0,0
39,management,divorced,tertiary,no,26.0,no,no,18,jun,311,5,no,False,False,True,0,0,311,1
34,admin.,married,secondary,no,79.0,yes,no,23,may,83,1,no,False,False,True,0,0,83,0
44,management,married,tertiary,no,332.0,yes,no,23,jul,497,5,no,True,False,False,497,0,0,1
32,technician,divorced,secondary,no,-399.0,yes,no,16,jun,180,1,no,False,False,True,0,0,180,1
29,services,married,primary,no,-102.0,no,no,4,jul,134,1,no,False,False,True,0,0,134,0
52,technician,married,secondary,no,11.0,yes,no,13,may,420,1,no,False,False,True,0,0,420,1
49,services,married,secondary,no,2201.0,yes,no,15,may,233,3,no,False,False,True,0,0,233,1
49,housemaid,married,tertiary,no,443.0,no,no,8,aug,27,6,no,True,False,False,27,0,0,0
53,entrepreneur,married,unknown,no,7.0,no,no,20,nov,68,1,no,True,False,False,68,0,0,0
35,management,single,secondary,no,81.0,yes,no,29,jan,79,1,no,True,False,False,79,0,0,0
25,student,single,tertiary,no,1433.0,yes,no,15,may,520,1,no,True,False,False,520,0,0,1
46,blue-collar,married,primary,no,1429.0,yes,no,14,may,91,1,no,False,False,True,0,0,91,0
30,services,single,secondary,no,1420.0,no,no,29,jan,389,2,no,True,False,False,389,0,0,1
23,services,single,secondary,no,500.0,yes,no,4,jun,111,3,no,False,False,True,0,0,111,0
29,technician,married,tertiary,no,43.0,yes,no,20,may,68,2,no,False,False,True,0,0,68,0
56,housemaid,married,primary,no,306.0,no,yes,8,jul,212,1,no,True,False,False,212,0,0,1
55,retired,married,secondary,no,168.0,no,no,19,aug,79,2,no,True,False,False,79,0,0,0
34,blue-collar,married,secondary,no,518.0,yes,no,11,may,206,1,no,True,False,False,206,0,0,1
55,services,married,secondary,no,-31.0,no,yes,13,aug,81,2,no,True,False,False,81,0,0,0
34,management,single,tertiary,no,318.0,yes,no,9,may,133,2,no,False,False,True,0,0,133,0
